synthetic,0.001,128,32,30,2.6409687995910645,3.69024920463562
synthetic,0.001,128,64,30,2.518022298812866,4.185393810272217
synthetic,0.001,128,128,30,2.504335880279541,3.39337420463562
synthetic,0.001,256,32,30,2.452216625213623,3.4239554405212402
synthetic,0.001,256,64,30,3.1293346881866455,4.026885986328125
synthetic,0.001,256,128,30,3.2657063007354736,4.390504837036133
synthetic,0.001,512,32,30,4.661332130432129,6.114936828613281
